user_id,cluster,recency_days,frequency,monetary,aov,discount_share,accessory_share,sessions_90d,tenure_days,cluster_role,pc1,pc2
U001846,0,680,1,41.98,41.98,0.0,0.0,0.0,680,휴면·이탈 위험,-0.7324,1.3913
U001847,0,680,1,31.48,31.48,1.0,0.0,0.0,680,휴면·이탈 위험,-1.4911,1.0157
U001848,0,680,1,34.18,34.18,1.0,0.0,0.0,680,휴면·이탈 위험,-1.3937,1.0619
U001849,0,680,1,15.29,15.29,1.0,0.0,0.0,680,휴면·이탈 위험,-2.3328,0.6159
U001850,0,680,1,44.98,44.98,0.0,0.0,0.0,680,휴면·이탈 위험,-0.6501,1.4304
U001851,0,680,1,26.99,26.99,1.0,0.0,0.0,680,휴면·이탈 위험,-1.6726,0.9295
U001852,0,680,1,31.98,31.98,0.0,0.0,0.0,680,휴면·이탈 위험,-1.0554,1.2379
U001853,2,461,6,397.87,66.3117,0.0,0.5151,0.0,680,핵심 고객,2.9116,2.8417
U001854,2,569,5,415.84,83.168,0.0,0.6947,0.0,680,핵심 고객,3.221,3.0932
U001855,0,493,3,70.27,23.4233,0.3333,0.3556,0.0,680,휴면·이탈 위험,0.3442,1.6744
U001856,0,474,3,98.95,32.9833,0.0,0.1313,0.0,680,휴면·이탈 위험,0.4907,1.749
U001857,0,680,1,22.49,22.49,1.0,0.0,0.0,680,휴면·이탈 위험,-1.8864,0.828
U001858,0,680,1,43.98,43.98,0.0,0.0,0.0,680,휴면·이탈 위험,-0.6769,1.4176
U001859,0,680,1,40.48,40.48,1.0,0.5556,0.0,680,휴면·이탈 위험,-0.1807,1.582
U001860,0,680,1,0.0,26.99,0.0,0.0,0.0,680,휴면·이탈 위험,-2.6389,0.4532
U001861,0,680,1,15.29,15.29,1.0,0.0,0.0,680,휴면·이탈 위험,-2.3328,0.6159
U001862,0,680,1,41.98,41.98,0.0,0.0,0.0,680,휴면·이탈 위험,-0.7324,1.3913
U001863,0,547,2,57.98,28.99,0.0,0.0,0.0,680,휴면·이탈 위험,-0.4077,1.4193
U001864,0,680,1,26.99,26.99,0.0,0.0,0.0,680,휴면·이탈 위험,-1.2555,1.1428
U001865,0,680,1,21.99,21.99,0.0,0.0,0.0,680,휴면·이탈 위험,-1.4955,1.0289
U001866,2,553,4,233.9,58.475,0.25,0.265,0.0,680,핵심 고객,1.6313,2.362
U001867,0,680,1,43.98,43.98,0.0,0.0,0.0,680,휴면·이탈 위험,-0.6769,1.4176
U001868,0,643,3,51.27,28.75,0.6667,0.1506,0.0,680,휴면·이탈 위험,-0.2056,1.5779
U001869,2,24,7,282.89,40.4129,0.0,0.576,12.0,680,핵심 고객,4.4535,0.5411
U001870,0,680,1,35.98,35.98,1.0,0.0,0.0,680,휴면·이탈 위험,-1.3329,1.0908
U001871,0,680,1,26.09,26.09,1.0,0.0,0.0,680,휴면·이탈 위험,-1.7125,0.9105
U001872,2,279,4,81.96,20.49,0.0,0.5854,0.0,680,핵심 고객,1.2413,1.7519
U001873,2,680,1,102.95,102.95,0.0,0.4175,0.0,680,핵심 고객,1.1053,2.222
U001874,0,459,4,71.95,17.9875,0.0,0.0,0.0,680,휴면·이탈 위험,-0.104,1.4601
U001875,0,679,1,19.99,19.99,0.0,0.0,0.0,679,휴면·이탈 위험,-1.606,0.9745
U001876,0,679,1,0.0,37.78,1.0,0.0,0.0,679,휴면·이탈 위험,-2.7932,0.3596
U001877,0,679,1,21.99,21.99,0.0,0.0,0.0,679,휴면·이탈 위험,-1.495,1.0272
U001878,0,679,1,57.57,57.57,1.0,0.0,0.0,679,휴면·이탈 위험,-0.7715,1.3555
U001879,0,679,1,26.98,26.98,1.0,0.4333,0.0,679,휴면·이탈 위험,-0.8832,1.2589
U001880,2,679,1,57.97,57.97,0.0,0.6897,0.0,679,핵심 고객,0.9103,2.1001
U001881,2,434,6,480.49,80.0817,0.3333,0.7251,0.0,679,핵심 고객,3.3984,3.0106
U001882,0,679,1,24.98,24.98,0.0,0.0,0.0,679,휴면·이탈 위험,-1.3459,1.0981
U001883,0,679,1,26.99,26.99,0.0,0.0,0.0,679,휴면·이탈 위험,-1.255,1.1412
U001884,0,679,1,30.98,30.98,0.0,0.0,0.0,679,휴면·이탈 위험,-1.0924,1.2184
U001885,0,679,1,44.98,44.98,0.0,0.0,0.0,679,휴면·이탈 위험,-0.6496,1.4287
U001886,0,679,1,32.38,32.38,1.0,0.0,0.0,679,휴면·이탈 위험,-1.4573,1.0299
U001887,0,679,1,21.99,21.99,0.0,0.0,0.0,679,휴면·이탈 위험,-1.495,1.0272
U001888,2,278,3,132.25,44.0833,0.6667,0.3062,0.0,679,핵심 고객,1.013,1.6594
U001889,0,679,1,26.99,26.99,0.0,0.0,0.0,679,휴면·이탈 위험,-1.255,1.1412
U001890,0,679,1,41.98,41.98,0.0,0.0,0.0,679,휴면·이탈 위험,-0.7319,1.3896
U001891,2,286,10,454.91,45.491,0.1,0.5911,0.0,679,핵심 고객,3.3637,2.7673
U001892,0,369,2,53.98,26.99,0.0,0.0,0.0,679,휴면·이탈 위험,-0.3927,1.1974
U001893,0,491,2,42.98,21.49,0.0,0.5814,0.0,679,휴면·이탈 위험,0.3256,1.6454
U001894,0,679,1,63.98,63.98,0.0,0.5469,0.0,679,휴면·이탈 위험,0.7685,2.0471
U001895,0,679,1,34.18,34.18,1.0,0.0,0.0,679,휴면·이탈 위험,-1.3933,1.0603
U001896,0,679,1,35.08,35.08,1.0,0.0,0.0,679,휴면·이탈 위험,-1.3624,1.0749
U001897,0,679,1,37.78,37.78,1.0,0.0,0.0,679,휴면·이탈 위험,-1.2744,1.1167
U001898,0,582,2,14.99,24.135,0.5,0.3105,0.0,679,휴면·이탈 위험,-0.7502,1.2417
U001899,0,679,1,24.29,24.29,1.0,0.0,0.0,679,휴면·이탈 위험,-1.7958,0.8691
U001900,2,436,3,156.93,52.31,0.0,0.2548,0.0,679,핵심 고객,1.289,2.0664
U001901,0,679,1,0.0,23.99,0.0,0.0,0.0,679,휴면·이탈 위험,-2.7296,0.4094
U001902,2,21,5,143.11,28.622,0.2,0.1725,13.0,679,핵심 고객,2.8442,-0.2979
U001903,0,679,1,60.97,60.97,0.0,0.0,0.0,679,휴면·이탈 위험,-0.2856,1.6016
U001904,2,537,5,164.93,32.986,0.0,0.2545,0.0,679,핵심 고객,1.3219,2.201
U001905,2,9,22,1499.49,71.5527,0.0455,0.7028,27.0,679,핵심 고객,7.4781,1.026
U001906,0,679,1,41.98,41.98,0.0,0.0,0.0,679,휴면·이탈 위험,-0.7319,1.3896
U001907,2,267,8,294.95,43.74,0.125,0.5256,0.0,679,핵심 고객,2.8293,2.4794
U001908,0,679,1,0.0,21.99,0.0,0.0,0.0,679,휴면·이탈 위험,-2.7967,0.3784
U001909,0,679,1,41.98,41.98,0.0,0.0,0.0,679,휴면·이탈 위험,-0.7319,1.3896
U001910,2,338,4,165.43,41.3575,0.25,0.5136,0.0,679,핵심 고객,1.7929,2.1275
U001911,0,679,1,0.0,22.49,1.0,0.0,0.0,679,휴면·이탈 위험,-3.1965,0.173
U001912,0,605,2,44.97,22.485,0.0,0.0,0.0,679,휴면·이탈 위험,-0.7333,1.322
U001913,2,570,3,114.16,38.0533,0.3333,0.5255,0.0,678,핵심 고객,1.194,2.1431
U001914,0,678,1,29.98,29.98,0.0,0.0,0.0,678,휴면·이탈 위험,-1.1307,1.1984
U001915,0,678,1,33.28,33.28,1.0,0.0,0.0,678,휴면·이탈 위험,-1.4244,1.0436
U001916,0,678,1,37.78,37.78,1.0,0.0,0.0,678,휴면·이탈 위험,-1.2739,1.1151
U001917,2,161,4,176.92,44.23,0.0,0.3559,6.0,678,핵심 고객,2.6989,1.1366
U001918,2,354,5,257.41,51.482,0.2,0.8369,0.0,678,핵심 고객,2.9385,2.6647
U001919,0,678,1,36.98,36.98,0.0,0.0,0.0,678,휴면·이탈 위험,-0.8822,1.3164
U001920,0,678,1,28.99,28.99,0.0,0.0,0.0,678,휴면·이탈 위험,-1.1703,1.1796
U001921,0,678,1,26.99,26.99,1.0,0.0,0.0,678,휴면·이탈 위험,-1.6716,0.9262
U001922,0,678,1,16.99,16.99,0.0,0.0,0.0,678,휴면·이탈 위험,-1.7936,0.8835
U001923,2,604,2,68.97,34.485,0.0,0.6812,0.0,678,핵심 고객,1.0146,2.0816
U001924,0,678,1,15.29,15.29,1.0,0.0,0.0,678,휴면·이탈 위험,-2.3318,0.6127
U001925,0,678,1,40.48,40.48,1.0,0.0,0.0,678,휴면·이탈 위험,-1.1918,1.1541
U001926,2,645,4,120.93,30.2325,0.0,0.7273,0.0,678,핵심 고객,1.7487,2.462
U001927,0,678,1,45.98,45.98,0.0,0.0,0.0,678,휴면·이탈 위험,-0.6229,1.4396
U001928,0,678,1,34.18,34.18,1.0,0.0,0.0,678,휴면·이탈 위험,-1.3928,1.0587
U001929,0,678,1,46.98,46.98,0.0,0.0,0.0,678,휴면·이탈 위험,-0.5972,1.4518
U001930,2,20,18,915.65,56.7006,0.0556,0.7261,15.0,678,핵심 고객,6.5016,1.2807
U001931,0,678,1,21.99,21.99,0.0,0.0,0.0,678,휴면·이탈 위험,-1.4945,1.0256
U001932,2,341,4,262.9,65.725,0.0,0.3727,0.0,678,핵심 고객,2.1952,2.3407
U001933,0,496,2,95.95,47.975,0.5,0.2292,0.0,678,휴면·이탈 위험,0.4271,1.7264
U001934,0,678,1,21.99,21.99,0.0,0.0,0.0,678,휴면·이탈 위험,-1.4945,1.0256
U001935,0,535,3,63.26,21.0867,0.3333,0.0,0.0,678,휴면·이탈 위험,-0.448,1.3794
U001936,0,663,3,59.06,19.6867,0.3333,0.0,0.0,678,휴면·이탈 위험,-0.583,1.4395
U001937,0,678,1,15.99,15.99,0.0,0.0,0.0,678,휴면·이탈 위험,-1.8634,0.8504
U001938,0,338,4,125.95,31.4875,0.0,0.0,0.0,678,휴면·이탈 위험,0.6357,1.6324
U001939,2,4,10,399.78,39.978,0.0,0.4,13.0,678,핵심 고객,5.0431,-0.1377
U001940,2,237,4,74.96,21.9875,0.0,0.1477,8.0,678,핵심 고객,1.4302,0.6461
U001941,2,196,4,63.97,19.74,0.0,0.2532,4.0,678,핵심 고객,1.2746,0.7567
U001942,2,412,7,419.87,59.9814,0.0,0.7453,0.0,678,핵심 고객,3.4432,3.0032
U001943,2,136,2,88.97,44.485,0.0,0.4495,0.0,678,핵심 고객,1.2733,1.3657
U001944,0,678,1,37.98,37.98,0.0,0.0,0.0,678,휴면·이탈 위험,-0.8505,1.3314
U001945,0,678,1,21.99,21.99,0.0,0.0,0.0,678,휴면·이탈 위험,-1.4945,1.0256
U001946,2,105,6,233.89,38.9817,0.0,0.5086,13.0,678,핵심 고객,3.7481,1.0116
U001947,0,678,1,31.98,31.98,0.0,0.0,0.0,678,휴면·이탈 위험,-1.0544,1.2346
U001948,0,678,1,0.0,26.99,1.0,0.0,0.0,678,휴면·이탈 위험,-3.055,0.2366
U001949,0,678,1,12.59,12.59,1.0,0.0,0.0,678,휴면·이탈 위험,-2.5528,0.5077
U001950,0,678,1,36.98,36.98,0.0,0.0,0.0,678,휴면·이탈 위험,-0.8822,1.3164
U001951,2,12,8,232.88,29.11,0.0,0.2618,15.0,678,핵심 고객,3.9221,-0.1698
U001952,0,678,1,35.98,35.98,1.0,0.0,0.0,678,휴면·이탈 위험,-1.3319,1.0876
U001953,0,678,1,40.48,40.48,1.0,0.0,0.0,678,휴면·이탈 위험,-1.1918,1.1541
U001954,0,677,1,16.99,16.99,0.0,0.0,0.0,677,휴면·이탈 위험,-1.7931,0.8819
U001955,0,677,1,17.99,17.99,0.0,0.0,0.0,677,휴면·이탈 위험,-1.7271,0.9132
U001956,0,677,1,19.79,19.79,1.0,0.0,0.0,677,휴면·이탈 위험,-2.0338,0.7523
U001957,0,606,2,52.97,26.485,0.0,0.3774,0.0,677,휴면·이탈 위험,0.1472,1.7011
U001958,0,552,2,65.97,32.985,0.0,0.0,0.0,677,휴면·이탈 위험,-0.2563,1.4935
U001959,0,677,1,13.49,13.49,1.0,0.0,0.0,677,휴면·이탈 위험,-2.4741,0.5432
U001960,0,576,3,71.96,23.9867,0.0,0.0,7.0,677,휴면·이탈 위험,0.702,0.8918
U001961,2,474,4,192.92,48.23,0.0,0.5596,0.0,677,핵심 고객,2.08,2.4568
U001962,0,677,1,44.98,44.98,1.0,0.0,2.0,677,휴면·이탈 위험,-0.6021,0.8614
U001963,0,677,1,15.29,15.29,1.0,0.0,0.0,677,휴면·이탈 위험,-2.3313,0.6111
U001964,0,677,1,26.99,26.99,1.0,0.0,0.0,677,휴면·이탈 위험,-1.6711,0.9246
U001965,2,534,3,169.25,56.4167,0.3333,0.8211,0.0,677,핵심 고객,2.2215,2.5625
U001966,0,677,1,89.96,89.96,0.0,0.2778,0.0,677,휴면·이탈 위험,0.6895,2.033
U001967,0,677,1,39.58,39.58,1.0,0.0,0.0,677,휴면·이탈 위험,-1.2181,1.1397
U001968,0,677,1,29.68,29.68,1.0,0.0,0.0,677,휴면·이탈 위험,-1.5592,0.9777
U001969,0,677,1,21.99,21.99,0.0,0.0,0.0,677,휴면·이탈 위험,-1.494,1.024
U001970,0,677,1,29.68,29.68,1.0,0.0,0.0,677,휴면·이탈 위험,-1.5592,0.9777
U001971,0,677,1,45.98,45.98,0.0,0.0,0.0,677,휴면·이탈 위험,-0.6224,1.4379
U001972,0,677,1,24.99,24.99,0.0,0.0,0.0,677,휴면·이탈 위험,-1.3444,1.095
U001973,2,238,6,204.42,39.9017,0.1667,0.4885,11.0,677,핵심 고객,3.3336,1.3637
U001974,2,654,2,77.27,38.635,0.5,0.5822,0.0,677,핵심 고객,0.7413,1.9993
U001975,2,677,1,88.97,88.97,0.0,0.6742,0.0,677,핵심 고객,1.3983,2.3296
U001976,0,358,3,114.15,38.05,0.3333,0.1751,0.0,677,휴면·이탈 위험,0.6734,1.6607
U001977,0,616,4,123.94,30.985,0.0,0.0,0.0,677,휴면·이탈 위험,0.4648,1.8978
U001978,0,259,2,66.27,33.135,0.5,0.0,0.0,677,휴면·이탈 위험,-0.2681,1.0422
U001979,2,29,11,508.17,50.2864,0.0909,0.6406,8.0,677,핵심 고객,5.1744,1.1665
U001980,2,11,9,391.63,43.5144,0.1111,0.5863,11.0,677,핵심 고객,5.0067,0.4124
U001981,0,677,1,48.98,48.98,0.0,0.0,0.0,677,휴면·이탈 위험,-0.5469,1.4738
U001982,0,677,1,37.78,37.78,1.0,0.3094,0.0,677,휴면·이탈 위험,-0.7097,1.35
U001983,0,677,1,26.99,26.99,1.0,0.0,0.0,677,휴면·이탈 위험,-1.6711,0.9246
U001984,0,677,1,24.29,24.29,1.0,0.0,0.0,677,휴면·이탈 위험,-1.7948,0.8658
U001985,0,677,1,24.29,24.29,1.0,0.0,0.0,677,휴면·이탈 위험,-1.7948,0.8658
U001986,0,677,1,28.99,28.99,0.0,0.0,0.0,677,휴면·이탈 위험,-1.1698,1.1779
U001987,2,637,3,106.2,35.4,0.6667,0.5318,0.0,677,핵심 고객,0.9522,2.0859
U001988,0,677,1,13.99,13.99,0.0,0.0,0.0,677,휴면·이탈 위험,-2.0156,0.7762
U001989,0,677,1,53.97,53.97,1.0,0.0,0.0,677,휴면·이탈 위험,-0.8479,1.3155
U001990,0,676,1,36.98,36.98,0.0,0.0,0.0,676,휴면·이탈 위험,-0.8812,1.3131
U001991,0,676,1,33.28,33.28,1.0,0.0,0.0,676,휴면·이탈 위험,-1.4234,1.0404
U001992,0,635,2,14.99,17.49,0.0,0.0,0.0,676,휴면·이탈 위험,-1.376,1.0338
U001993,2,2,13,1073.63,82.5869,0.0,0.7729,14.0,676,핵심 고객,7.1186,0.4747
U001994,0,676,1,40.48,40.48,1.0,0.0,0.0,676,휴면·이탈 위험,-1.1908,1.1508
U001995,0,676,1,26.09,26.09,1.0,0.0,0.0,676,휴면·이탈 위험,-1.7105,0.904
U001996,0,676,1,36.98,36.98,0.0,0.0,0.0,676,휴면·이탈 위험,-0.8812,1.3131
U001997,0,595,3,107.96,35.9867,0.0,0.2778,0.0,676,휴면·이탈 위험,0.8045,2.011
U001998,0,676,1,19.99,19.99,0.0,0.0,0.0,676,휴면·이탈 위험,-1.6045,0.9696
U001999,0,676,1,64.97,64.97,0.0,0.0,0.0,676,휴면·이탈 위험,-0.2078,1.6329
U002000,0,609,3,118.64,39.5467,0.3333,0.1263,0.0,676,휴면·이탈 위험,0.4964,1.8883
U002001,0,676,1,44.98,44.98,0.0,0.0,0.0,676,휴면·이탈 위험,-0.6481,1.4238
U002002,2,270,3,127.94,42.6467,0.0,0.4687,0.0,676,핵심 고객,1.5553,1.8908
U002003,2,47,16,1335.04,86.7506,0.0625,0.7915,21.0,676,핵심 고객,6.9193,1.7862
U002004,0,676,1,16.99,16.99,0.0,0.0,0.0,676,휴면·이탈 위험,-1.7926,0.8803
U002005,0,676,1,22.99,22.99,0.0,0.0,0.0,676,휴면·이탈 위험,-1.4416,1.047
U002006,0,676,1,41.38,41.38,1.0,0.0,0.0,676,휴면·이탈 위험,-1.1647,1.1632
U002007,2,532,2,75.97,37.985,0.0,0.7632,0.0,676,핵심 고객,1.3117,2.1389
U002008,0,676,1,36.98,36.98,0.0,0.0,0.0,676,휴면·이탈 위험,-0.8812,1.3131
U002009,0,676,1,17.99,17.99,0.0,0.0,0.0,676,휴면·이탈 위험,-1.7266,0.9116
U002010,2,262,6,249.7,41.6167,0.1667,0.3403,0.0,676,핵심 고객,2.1065,2.1432
U002011,0,676,1,21.99,21.99,0.0,0.0,0.0,676,휴면·이탈 위험,-1.4935,1.0223
U002012,0,676,1,32.98,32.98,0.0,0.0,0.0,676,휴면·이탈 위험,-1.017,1.2486
U002013,0,676,1,28.78,28.78,1.0,0.0,0.0,676,휴면·이탈 위험,-1.595,0.9589
U002014,2,520,5,184.43,36.886,0.2,0.6098,0.0,676,핵심 고객,2.0277,2.4756
U002015,2,593,3,218.21,72.7367,0.3333,0.6949,0.0,676,핵심 고객,2.2715,2.6587
U002016,0,676,1,41.98,41.98,0.0,0.0,0.0,676,휴면·이탈 위험,-0.7304,1.3847
U002017,0,676,1,21.99,21.99,0.0,0.0,0.0,676,휴면·이탈 위험,-1.4935,1.0223
U002018,0,676,1,29.68,29.68,1.0,0.0,0.0,676,휴면·이탈 위험,-1.5587,0.9761
U002019,0,676,1,21.99,21.99,0.0,0.0,0.0,676,휴면·이탈 위험,-1.4935,1.0223
U002020,2,325,9,558.3,64.2544,0.1111,0.5609,0.0,676,핵심 고객,3.5293,2.92
U002021,0,676,1,0.0,44.98,0.0,0.0,0.0,676,휴면·이탈 위험,-2.2376,0.6315
U002022,0,676,1,42.28,42.28,1.0,0.0,0.0,676,휴면·이탈 위험,-1.139,1.1754
U002023,0,676,1,79.96,79.96,0.0,0.4375,0.0,676,휴면·이탈 위험,0.8389,2.0859
U002024,0,676,1,44.98,44.98,0.0,0.0,0.0,676,휴면·이탈 위험,-0.6481,1.4238
U002025,0,675,1,21.99,21.99,0.0,0.0,0.0,675,휴면·이탈 위험,-1.493,1.0207
U002026,0,675,1,16.99,16.99,0.0,0.0,0.0,675,휴면·이탈 위험,-1.7921,0.8786
U002027,0,675,1,19.79,19.79,1.0,0.0,0.0,675,휴면·이탈 위험,-2.0328,0.7491
U002028,0,675,1,25.99,25.99,0.0,0.0,0.0,675,휴면·이탈 위험,-1.2974,1.1136
U002029,2,221,4,226.92,56.73,0.25,0.5331,0.0,675,핵심 고객,2.3158,2.1241
U002030,0,675,1,22.49,22.49,1.0,0.0,0.0,675,휴면·이탈 위험,-1.8839,0.8198
U002031,0,675,1,29.99,29.99,0.0,0.0,0.0,675,휴면·이탈 위험,-1.1288,1.1937
U002032,0,675,1,58.97,58.97,0.0,0.0,0.0,675,휴면·이탈 위험,-0.3236,1.5761
U002033,0,675,1,15.29,15.29,1.0,0.0,0.0,675,휴면·이탈 위험,-2.3303,0.6078
U002034,2,64,16,685.76,57.4169,0.125,0.6602,27.0,675,핵심 고객,6.0754,1.4448
U002035,2,675,1,80.97,80.97,0.0,0.5556,0.0,675,핵심 고객,1.0698,2.1818
U002036,0,675,1,11.99,11.99,0.0,0.0,0.0,675,휴면·이탈 위험,-2.1893,0.69
U002037,0,675,1,19.79,19.79,1.0,0.0,0.0,675,휴면·이탈 위험,-2.0328,0.7491
U002038,0,675,1,67.97,67.97,0.0,0.5148,0.0,675,휴면·이탈 위험,0.7847,2.0506
U002039,0,675,1,17.99,17.99,0.0,0.0,0.0,675,휴면·이탈 위험,-1.7262,0.91
U002040,0,655,2,63.77,31.885,0.5,0.0,0.0,675,휴면·이탈 위험,-0.5483,1.4443
U002041,0,675,1,13.99,13.99,0.0,0.0,0.0,675,휴면·이탈 위험,-2.0146,0.773
U002042,0,530,2,32.98,16.49,0.5,0.0,0.0,675,휴면·이탈 위험,-1.2704,0.9785
U002043,0,675,1,26.99,26.99,1.0,0.0,0.0,675,휴면·이탈 위험,-1.6701,0.9213
U002044,0,675,1,16.99,16.99,0.0,0.0,0.0,675,휴면·이탈 위험,-1.7921,0.8786
U002045,2,341,5,156.54,31.308,0.4,0.2874,0.0,675,핵심 고객,1.268,1.8989
U002046,2,130,5,171.91,34.382,0.0,0.1511,1.0,675,핵심 고객,1.8343,1.2704
U002047,2,493,3,115.94,38.6467,0.3333,0.5173,0.0,675,핵심 고객,1.2346,2.0761
U002048,0,675,1,57.98,57.98,0.0,0.0,0.0,675,휴면·이탈 위험,-0.3439,1.5664
U002049,0,675,1,26.99,26.99,0.0,0.0,0.0,675,휴면·이탈 위험,-1.253,1.1347
U002050,0,675,1,19.99,19.99,0.0,0.0,0.0,675,휴면·이탈 위험,-1.604,0.968
U002051,0,675,1,17.99,17.99,0.0,0.0,0.0,675,휴면·이탈 위험,-1.7262,0.91
U002052,0,675,1,0.0,33.98,0.0,0.0,0.0,675,휴면·이탈 위험,-2.4571,0.5281
U002053,0,476,3,89.95,29.9833,0.0,0.1444,0.0,675,휴면·이탈 위험,0.4006,1.7022
U002054,2,320,3,92.96,30.9867,0.0,0.1397,6.0,675,핵심 고객,1.3529,0.9139
U002055,0,675,1,56.97,56.97,0.0,0.228,0.0,675,휴면·이탈 위험,0.0504,1.7307
U002056,0,675,1,16.99,16.99,0.0,0.0,0.0,675,휴면·이탈 위험,-1.7921,0.8786
U002057,0,674,1,31.98,31.98,0.0,0.0,0.0,674,휴면·이탈 위험,-1.0524,1.2281
U002058,2,508,3,114.05,38.0167,0.3333,0.6731,0.0,674,핵심 고객,1.4915,2.1987
U002059,0,674,1,26.98,26.98,1.0,0.0,0.0,674,휴면·이탈 위험,-1.6701,0.9195
U002060,2,674,1,76.46,76.46,1.0,0.8,0.0,674,핵심 고객,1.0293,2.1209
U002061,0,674,1,11.69,11.69,1.0,0.0,0.0,674,휴면·이탈 위험,-2.6344,0.4615
U002062,0,674,1,28.99,28.99,0.0,0.0,0.0,674,휴면·이탈 위험,-1.1683,1.173
U002063,0,674,1,49.98,49.98,0.0,0.0,0.0,674,휴면·이탈 위험,-0.5212,1.4803
U002064,2,372,4,113.94,35.9825,0.0,0.6389,0.0,674,핵심 고객,1.8389,2.1886
U002065,2,22,5,138.93,27.786,0.4,0.3669,5.0,674,핵심 고객,2.7115,0.0774
U002066,0,674,1,41.98,41.98,0.0,0.0,0.0,674,휴면·이탈 위험,-0.7294,1.3815
U002067,2,535,3,132.94,44.3133,0.0,0.4512,0.0,674,핵심 고객,1.3965,2.2111
U002068,0,674,1,22.49,22.49,1.0,0.0,0.0,674,휴면·이탈 위험,-1.8834,0.8182
U002069,0,587,2,83.75,41.875,0.5,0.2984,0.0,674,휴면·이탈 위험,0.3482,1.7755
U002070,0,674,1,37.78,37.78,1.0,0.0,0.0,674,휴면·이탈 위험,-1.2719,1.1085
U002071,2,657,2,208.92,104.46,0.0,0.6795,0.0,674,핵심 고객,2.3232,2.748
U002072,2,117,6,381.82,63.6367,0.0,0.3194,8.0,674,핵심 고객,3.7795,1.3334
U002073,0,674,1,19.79,19.79,1.0,0.0,0.0,674,휴면·이탈 위험,-2.0323,0.7474
U002074,0,674,1,39.98,39.98,0.0,0.0,0.0,674,휴면·이탈 위험,-0.7875,1.3539
U002075,0,593,2,45.97,22.985,0.0,0.0,0.0,674,휴면·이탈 위험,-0.7017,1.3203
U002076,0,674,1,26.99,26.99,1.0,0.0,0.0,674,휴면·이탈 위험,-1.6696,0.9197
U002077,0,674,1,17.99,17.99,0.0,0.0,0.0,674,휴면·이탈 위험,-1.7257,0.9083
U002078,0,674,1,21.99,21.99,0.0,0.0,0.0,674,휴면·이탈 위험,-1.4925,1.0191
U002079,0,674,1,50.37,50.37,1.0,0.0,0.0,674,휴면·이탈 위험,-0.929,1.2714
U002080,0,674,1,16.99,16.99,0.0,0.0,0.0,674,휴면·이탈 위험,-1.7916,0.877
U002081,0,674,1,37.78,37.78,1.0,0.0,0.0,674,휴면·이탈 위험,-1.2719,1.1085
U002082,0,674,1,24.29,24.29,1.0,0.0,0.0,674,휴면·이탈 위험,-1.7933,0.8609
U002083,0,673,1,39.98,39.98,0.0,0.0,0.0,673,휴면·이탈 위험,-0.787,1.3522
U002084,0,673,1,61.97,61.97,0.0,0.3226,0.0,673,휴면·이탈 위험,0.3245,1.8476
U002085,2,29,7,313.96,44.8514,0.2857,0.4998,20.0,673,핵심 고객,4.4776,0.4054
U002086,0,609,2,42.98,21.49,0.0,0.3022,0.0,673,휴면·이탈 위험,-0.2368,1.5251
U002087,0,673,1,25.18,25.18,1.0,0.0,0.0,673,휴면·이탈 위험,-1.7507,0.8793
U002088,0,673,1,36.98,36.98,0.0,0.0,0.0,673,휴면·이탈 위험,-0.8798,1.3082
U002089,0,673,1,44.08,44.08,1.0,0.0,0.0,673,휴면·이탈 위험,-1.0879,1.1941
U002090,0,673,1,16.19,16.19,1.0,0.0,0.0,673,휴면·이탈 위험,-2.2637,0.6356
U002091,0,673,1,36.98,36.98,0.0,0.0,0.0,673,휴면·이탈 위험,-0.8798,1.3082
U002092,0,673,1,21.99,21.99,0.0,0.0,0.0,673,휴면·이탈 위험,-1.492,1.0174
U002093,0,631,2,71.96,35.98,1.0,0.3125,0.0,673,휴면·이탈 위험,-0.034,1.6258
U002094,2,470,3,120.75,40.25,0.3333,0.4719,0.0,673,핵심 고객,1.2129,2.0406
U002095,2,465,4,177.93,44.4825,0.0,0.7753,0.0,673,핵심 고객,2.3812,2.563
U002096,2,611,2,104.97,52.485,0.0,0.5715,0.0,673,핵심 고객,1.3149,2.2369
U002097,2,308,8,347.86,45.9812,0.0,0.3614,0.0,673,핵심 고객,2.6547,2.4926
U002098,2,240,4,122.24,30.56,0.5,0.5438,0.0,673,핵심 고객,1.4693,1.7627
U002099,0,673,1,0.0,57.98,0.0,0.0,0.0,673,휴면·이탈 위험,-2.0358,0.7193
U002100,0,673,1,37.78,37.78,1.0,0.0,0.0,673,휴면·이탈 위험,-1.2715,1.1069
U002101,2,294,4,134.42,33.605,0.25,0.1859,0.0,673,핵심 고객,0.9836,1.6893
U002102,0,673,1,44.98,44.98,0.0,0.0,0.0,673,휴면·이탈 위험,-0.6466,1.4189
U002103,0,673,1,26.99,26.99,0.0,0.0,0.0,673,휴면·이탈 위험,-1.252,1.1314
U002104,0,673,1,43.98,43.98,0.0,0.0,0.0,673,휴면·이탈 위험,-0.6734,1.4062
U002105,0,673,1,31.48,31.48,1.0,0.0,0.0,673,휴면·이탈 위험,-1.4877,1.0042
U002106,2,465,6,143.68,26.945,0.1667,0.5796,0.0,673,핵심 고객,1.8301,2.3156
U002107,0,673,1,19.99,19.99,0.0,0.0,0.0,673,휴면·이탈 위험,-1.603,0.9647
